Type,Onset,Duration,DurationCorrected
TTLin1,139682.750,183.250,183.250
Opto1,139706.750,224.500,204.500
TTLin1,140182.500,183.250,183.250
Opto1,140206.750,224.000,204.000
TTLin1,140682.250,183.250,183.250
Opto1,140706.250,224.500,204.500
TTLin1,141182.000,183.000,183.000
Opto1,141206.000,224.250,204.250
TTLin1,141681.500,183.250,183.250
Opto1,141705.500,224.750,204.750
TTLin1,142181.250,183.250,183.250
Opto1,142205.500,224.250,204.250
TTLin1,142697.000,183.250,183.250
Opto1,142721.750,224.500,204.500
TTLin1,143196.750,183.250,183.250
Opto1,143221.500,224.500,204.500
TTLin1,143696.500,183.250,183.250
Opto1,143721.000,224.750,204.750
TTLin1,144209.500,183.250,183.250
Opto1,144237.500,224.500,204.500
TTLin1,144709.250,183.250,183.250
Opto1,144737.250,224.500,204.500
TTLin1,145209.000,183.250,183.250
Opto1,145237.000,224.500,204.500
TTLin1,145708.750,183.250,183.250
Opto1,145736.750,224.250,204.250
TTLin1,146210.000,183.250,183.250
Opto1,146236.500,224.250,204.250
TTLin1,146726.250,183.250,183.250
Opto1,146752.750,224.500,204.500
TTLin1,147227.250,183.250,183.250
Opto1,147252.250,224.750,204.750
TTLin1,147726.750,183.250,183.250
Opto1,147752.250,224.250,204.250
TTLin1,148226.500,183.250,183.250
Opto1,148252.000,224.250,204.250
TTLin1,148726.500,183.000,183.000
Opto1,148751.500,224.500,204.500
TTLin1,149226.500,183.250,183.250
Opto1,149251.250,224.500,204.500
TTLin1,149726.250,183.250,183.250
Opto1,149751.000,224.500,204.500
TTLin1,150226.750,183.250,183.250
Opto1,150250.750,224.250,204.250
TTLin1,150726.500,183.250,183.250
Opto1,150750.500,224.500,204.500
TTLin1,151226.250,183.000,183.000
Opto1,151250.250,224.250,204.250
TTLin1,151725.750,183.250,183.250
Opto1,151749.750,224.500,204.500
TTLin1,152225.500,183.250,183.250
Opto1,152249.500,224.250,204.250
TTLin1,152725.250,183.250,183.250
Opto1,152749.250,224.500,204.500
TTLin1,153225.000,183.250,183.250
Opto1,153249.000,224.250,204.250
TTLin1,153724.750,183.250,183.250
Opto1,153748.750,224.500,204.500
TTLin1,154224.500,183.000,183.000
Opto1,154248.500,224.250,204.250
TTLin1,154740.000,183.250,183.250
Opto1,154764.750,224.500,204.500
TTLin1,155239.750,183.250,183.250
Opto1,155264.500,224.500,204.500
TTLin1,155739.750,183.000,183.000
Opto1,155764.250,224.250,204.250
TTLin1,156240.250,183.250,183.250
Opto1,156264.000,224.250,204.250
TTLin1,156740.000,183.000,183.000
Opto1,156763.750,224.250,204.250
TTLin1,157239.500,183.250,183.250
Opto1,157263.250,224.250,204.250
TTLin1,157739.250,183.250,183.250
Opto1,157763.000,224.500,204.500
TTLin1,158239.000,183.250,183.250
Opto1,158262.750,224.500,204.500
TTLin1,158738.750,183.250,183.250
Opto1,158762.250,224.750,204.750
TTLin1,159238.500,183.250,183.250
Opto1,159262.000,224.750,204.750
TTLin1,159738.000,183.250,183.250
Opto1,159762.000,224.250,204.250
TTLin1,160237.750,183.250,183.250
Opto1,160261.750,224.500,204.500
TTLin1,160737.500,183.250,183.250
Opto1,160761.250,224.500,204.500
TTLin1,161237.250,183.250,183.250
Opto1,161261.000,224.250,204.250
TTLin1,161751.250,183.250,183.250
Opto1,161777.500,224.250,204.250
TTLin1,162251.000,183.500,183.500
Opto1,162277.000,224.500,204.500
TTLin1,162751.000,183.000,183.000
Opto1,162776.750,224.250,204.250
TTLin1,163250.500,184.000,184.000
Opto1,163276.500,224.500,204.500
TTLin1,163751.000,183.250,183.250
Opto1,163776.250,224.500,204.500
TTLin1,164250.750,183.250,183.250
